Instances,model,batchsize,datasize,totaldata,total_latency_second,one_epoch_average_second,clocks_current_graphicsMHz_mean,clocks_current_graphicsMHz_std,clocks_current_graphicsMHz_min,clocks_current_graphicsMHz_25,clocks_current_graphicsMHz_50,clocks_current_graphicsMHz_75,clocks_current_graphicsMHz_max,clocks_current_smMHz_mean,clocks_current_smMHz_std,clocks_current_smMHz_min,clocks_current_smMHz_25,clocks_current_smMHz_50,clocks_current_smMHz_75,clocks_current_smMHz_max,memory_freeMiB_mean,memory_freeMiB_std,memory_freeMiB_min,memory_freeMiB_25,memory_freeMiB_50,memory_freeMiB_75,memory_freeMiB_max,memory_totalMiB_mean,memory_totalMiB_std,memory_totalMiB_min,memory_totalMiB_25,memory_totalMiB_50,memory_totalMiB_75,memory_totalMiB_max,memory_usedMiB_mean,memory_usedMiB_std,memory_usedMiB_min,memory_usedMiB_25,memory_usedMiB_50,memory_usedMiB_75,memory_usedMiB_max,power_drawW_mean,power_drawW_std,power_drawW_min,power_drawW_25,power_drawW_50,power_drawW_75,power_drawW_max,temperature_gpu_mean,temperature_gpu_std,temperature_gpu_min,temperature_gpu_25,temperature_gpu_50,temperature_gpu_75,temperature_gpu_max,utilization_gpu_mean,utilization_gpu_std,utilization_gpu_min,utilization_gpu_25,utilization_gpu_50,utilization_gpu_75,utilization_gpu_max,utilization_memory_mean,utilization_memory_std,utilization_memory_min,utilization_memory_25,utilization_memory_50,utilization_memory_75,utilization_memory_max,clocks_throttle_reasons_sw_power_cap_Active,clocks_throttle_reasons_sw_power_cap_NotActive,clocks_throttle_reasons_active_0x0000000000000000,clocks_throttle_reasons_active_0x0000000000000001,clocks_throttle_reasons_active_0x0000000000000004
p100,LeNet5,128,224,2000,13.469000000000001,1.3469,1308.142857142857,48.83403965034459,1189.0,1328.0,1328.0,1328.0,1328.0,1308.142857142857,48.83403965034459,1189.0,1328.0,1328.0,1328.0,1328.0,235.25396825396822,85.90934165809318,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16044.746031746034,85.90934165809314,15781.0,16081.0,16081.0,16081.0,16081.0,79.37444444444445,32.4834592629678,36.14,44.66,79.825,103.2975,157.04,53.1984126984127,0.4564180762387268,52.0,53.0,53.0,53.0,55.0,46.8015873015873,27.352226919582204,0.0,24.5,56.0,69.75,90.0,17.27777777777778,12.025066412383019,0.0,5.25,21.0,28.0,34.0,0,126,126,0,0
p100,LeNet5,32,128,5000,14.293,1.4293,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,228.44776119402985,77.79262650991394,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16051.552238805969,77.79262650991394,15781.0,16081.0,16081.0,16081.0,16081.0,69.49940298507464,15.956681150073276,39.78,59.7225,77.15,81.32249999999998,89.9,47.91044776119403,0.2866106464598323,47.0,48.0,48.0,48.0,48.0,42.753731343283576,20.346781743700326,0.0,41.0,54.0,56.0,59.0,13.828358208955224,7.331594128988956,0.0,12.0,18.0,19.0,20.0,0,134,134,0,0
p100,LeNet5,64,224,2000,13.352,1.3352,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,234.11475409836063,85.10102860585027,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16045.88524590164,85.1010286058503,15781.0,16081.0,16081.0,16081.0,16081.0,85.14950819672133,29.93985419432797,41.49,45.0825,91.845,108.81,129.62,53.975409836065566,0.3954935143620592,53.0,54.0,54.0,54.0,55.0,47.5,25.764749446668148,0.0,35.0,61.5,67.75,75.0,13.63934426229508,9.203902849640905,0.0,4.0,19.0,21.0,24.0,0,122,122,0,0
p100,LeNet5,256,32,50000,12.322000000000001,1.2322,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,231.6551724137931,81.30362882411839,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16048.344827586208,81.3036288241184,15781.0,16081.0,16081.0,16081.0,16081.0,53.79155172413794,8.608555461657419,37.83,49.8375,57.82,60.25,66.31,40.0,0.0,40.0,40.0,40.0,40.0,40.0,29.155172413793107,14.621368191660515,0.0,24.0,38.0,40.0,41.0,3.905172413793104,2.1947702594472442,0.0,3.0,5.0,5.0,6.0,0,116,116,0,0
p100,LeNet5,128,64,5000,5.4510000000000005,0.5450999999999999,1264.1509433962265,69.08951724627738,1189.0,1189.0,1316.0,1328.0,1328.0,1264.1509433962265,69.08951724627738,1189.0,1189.0,1316.0,1328.0,1328.0,273.5660377358491,110.3633003092622,199.0,199.0,199.0,345.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16006.433962264153,110.36330030926216,15781.0,15935.0,16081.0,16081.0,16081.0,53.836226415094316,18.47643678460332,34.43,34.67,54.69,74.11,80.93,46.433962264150935,0.5003627131416443,46.0,46.0,46.0,47.0,47.0,25.245283018867926,20.352570864235908,0.0,3.0,34.0,42.0,53.0,6.981132075471697,6.491090242779938,0.0,0.0,9.0,12.0,17.0,0,53,53,0,0
p100,LeNet5,32,32,50000,68.64699999999999,6.864700000000001,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,205.31309904153355,38.24340220404789,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16074.686900958466,38.2434022040479,15781.0,16081.0,16081.0,16081.0,16081.0,35.23257188498402,0.8371323998175444,32.96,34.92,35.41,35.65,46.86,36.694888178913736,1.374466379172673,35.0,36.0,36.0,38.0,40.0,19.57188498402556,3.7759799100564826,0.0,20.0,21.0,21.0,23.0,0.004792332268370607,0.06911582166994631,0.0,0.0,0.0,0.0,1.0,0,626,626,0,0
p100,LeNet5,16,256,2000,18.777,1.8777,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,220.90804597701145,68.38206711205872,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16059.091954022988,68.38206711205872,15781.0,16081.0,16081.0,16081.0,16081.0,82.1505172413793,23.317893902140757,36.87,67.44,93.275,99.71,109.86,38.28735632183908,1.191570062288117,36.0,37.0,39.0,39.0,40.0,53.235632183908045,23.921274914365853,0.0,46.0,67.0,70.0,74.0,15.034482758620689,8.354775417344714,0.0,7.0,20.5,21.0,22.0,0,174,174,0,0
p100,LeNet5,16,32,50000,113.749,11.3749,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,202.78227360308284,29.71914165561768,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16077.217726396917,29.719141655617676,15781.0,16081.0,16081.0,16081.0,16081.0,34.3981310211946,0.6130232196825257,31.25,34.19,34.43,34.67,35.41,30.85645472061657,0.3972078942511321,30.0,31.0,31.0,31.0,32.0,18.674373795761078,2.69216842387944,0.0,19.0,19.0,20.0,21.0,0.0019267822736030828,0.043873958547454066,0.0,0.0,0.0,0.0,1.0,0,1038,1038,0,0
p100,LeNet5,64,64,5000,6.7170000000000005,0.6717,1278.046875,67.22183830895226,1189.0,1189.0,1328.0,1328.0,1328.0,1278.046875,67.22183830895226,1189.0,1189.0,1328.0,1328.0,1328.0,261.1875,105.46749668567493,199.0,199.0,199.0,302.5,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16018.8125,105.46749668567493,15781.0,15977.5,16081.0,16081.0,16081.0,51.03109375,13.682678090823565,34.19,34.43,51.49500000000001,64.15,69.27,44.328125,0.4732423621500228,44.0,44.0,44.0,45.0,45.0,25.515625,18.336356623013998,0.0,3.75,34.0,42.0,46.0,5.25,4.2613061564184935,0.0,0.0,7.0,9.0,10.0,0,64,64,0,0
p100,LeNet5,32,64,5000,10.072000000000001,1.0072,1196.6,15.280637170629554,1189.0,1189.0,1189.0,1189.0,1227.0,1196.6,15.280637170629554,1189.0,1189.0,1189.0,1189.0,1227.0,239.08421052631581,88.22935092735064,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16040.915789473684,88.22935092735065,15781.0,16081.0,16081.0,16081.0,16081.0,42.21263157894738,5.723757917945822,33.7,34.43,44.69,46.98,50.24,41.136842105263156,0.3455038354865923,41.0,41.0,41.0,41.0,42.0,26.72631578947368,14.408509679207349,0.0,16.5,35.0,37.0,40.0,3.421052631578948,2.1166962785195045,0.0,1.5,5.0,5.0,6.0,0,95,95,0,0
p100,LeNet5,64,32,50000,37.395,3.739500000000001,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,209.4926686217009,48.5964544722069,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16070.507331378301,48.5964544722069,15781.0,16081.0,16081.0,16081.0,16081.0,36.348093841642225,1.312489171940844,32.72,35.89,36.63,37.34,42.71,38.747800586510266,1.1660779542601,37.0,38.0,39.0,40.0,41.0,21.120234604105576,5.9764415886416975,0.0,22.0,23.0,24.0,26.0,0.9178885630498532,0.2955596872405853,0.0,1.0,1.0,1.0,2.0,0,341,341,0,0
p100,LeNet5,128,256,2000,15.86,1.586,1326.5205479452056,3.9587862613688363,1316.0,1328.0,1328.0,1328.0,1328.0,1326.5205479452056,3.9587862613688363,1316.0,1328.0,1328.0,1328.0,1328.0,231.56164383561645,82.98292076896387,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16048.438356164384,82.98292076896387,15781.0,16081.0,16081.0,16081.0,16081.0,83.3581506849315,36.00016752841144,41.24,43.5,77.63499999999998,113.0475,154.97,53.08219178082192,0.4771589674394072,52.0,53.0,53.0,53.0,54.0,49.69178082191781,27.632705526926543,0.0,28.0,62.0,71.0,92.0,22.0,14.060951064120314,0.0,9.0,29.0,33.75,39.0,0,146,146,0,0
p100,LeNet5,256,128,5000,10.988,1.0988,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,242.8446601941748,93.65296361437771,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16037.155339805826,93.65296361437771,15781.0,16081.0,16081.0,16081.0,16081.0,76.75262135922328,28.098010813731264,41.24,44.295,79.91,99.46,140.4,53.271844660194176,0.4470858749217428,53.0,53.0,53.0,54.0,54.0,42.64077669902913,25.908532309832765,0.0,20.0,52.0,63.5,76.0,17.16504854368932,11.962438835362013,0.0,4.0,20.0,28.0,33.0,0,103,103,0,0
p100,LeNet5,32,256,2000,16.448,1.6448,1312.304054054054,36.71561212793587,1227.0,1328.0,1328.0,1328.0,1328.0,1312.304054054054,36.71561212793587,1227.0,1328.0,1328.0,1328.0,1328.0,227.6081081081081,79.05243546443704,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16052.391891891892,79.05243546443704,15781.0,16081.0,16081.0,16081.0,16081.0,81.75898648648648,25.55655443278704,37.6,59.6975,90.965,101.3225,119.96,52.79054054054054,0.4246387560918292,52.0,53.0,53.0,53.0,54.0,53.2027027027027,25.84436923620183,0.0,50.0,66.0,72.0,75.0,21.66216216216216,11.936084918615856,0.0,16.0,28.0,31.0,33.0,0,148,148,0,0
p100,LeNet5,16,128,5000,21.143,2.1143,1312.2371134020618,44.18866128819735,1189.0,1328.0,1328.0,1328.0,1328.0,1312.2371134020618,44.18866128819735,1189.0,1328.0,1328.0,1328.0,1328.0,218.51546391752575,65.60228945234978,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16061.484536082475,65.60228945234975,15781.0,16081.0,16081.0,16081.0,16081.0,62.837525773195864,11.668663098645663,35.16,58.405,67.345,70.92,76.3,47.948453608247426,0.7107047370218206,47.0,47.0,48.0,48.0,49.0,41.427835051546396,15.776530363632553,0.0,39.0,49.0,50.0,53.0,9.247422680412368,4.178729578205928,0.0,7.0,11.0,12.0,12.0,0,194,194,0,0
p100,LeNet5,64,128,5000,11.494000000000002,1.1494,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,237.4150943396226,87.91585456717539,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16042.584905660377,87.91585456717534,15781.0,16081.0,16081.0,16081.0,16081.0,72.64339622641509,21.34891628282413,39.07,49.785,79.59,91.6675,100.5,46.509433962264154,0.6054558773412048,45.0,46.0,47.0,47.0,47.0,44.509433962264154,24.67435348041666,0.0,18.75,59.0,62.0,67.0,16.91509433962264,10.448164955789904,0.0,3.25,23.0,25.0,27.0,0,106,106,0,0
p100,LeNet5,32,224,2000,13.482999999999999,1.3483,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,229.9838709677419,79.75225703368497,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16050.016129032258,79.75225703368498,15781.0,16081.0,16081.0,16081.0,16081.0,82.31774193548391,25.237269763260702,40.03,65.705,93.985,101.41,115.87,49.774193548387096,0.4198085060437152,49.0,50.0,50.0,50.0,50.0,49.911290322580655,25.369789375469367,0.0,43.5,63.0,68.0,74.0,13.766129032258064,8.322863866636586,0.0,5.0,19.0,21.0,22.0,0,124,124,0,0
p100,LeNet5,64,256,2000,16.307000000000002,1.6306999999999998,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,225.54929577464787,75.47866895743233,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16054.450704225352,75.4786689574323,15781.0,16081.0,16081.0,16081.0,16081.0,86.69359154929577,30.338018522315426,41.73,52.3975,91.775,112.07,143.88,53.725352112676056,0.493135376190782,53.0,53.0,54.0,54.0,55.0,48.23239436619718,25.019046784955048,0.0,32.0,57.0,68.0,77.0,21.485915492957744,12.77005357486274,0.0,11.0,25.0,32.0,37.0,0,142,142,0,0
p100,LeNet5,128,32,50000,20.656,2.0656,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,218.50785340314133,64.44506996863771,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16061.492146596858,64.44506996863771,15781.0,16081.0,16081.0,16081.0,16081.0,40.05942408376964,2.8911547835362064,33.45,38.695,41.24,42.0,45.4,42.565445026178004,0.95402730064869,41.0,42.0,43.0,43.0,44.0,25.068062827225127,9.418938140857234,0.0,22.0,30.0,31.0,33.0,1.6282722513089003,0.6905654808805984,0.0,1.0,2.0,2.0,3.0,0,191,191,0,0
p100,LeNet5,16,224,2000,16.134,1.6134,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,225.06666666666663,73.83981089749672,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16054.933333333332,73.83981089749672,15781.0,16081.0,16081.0,16081.0,16081.0,79.70993333333331,21.258389816244744,41.25,66.7125,90.53,96.4325,103.24,53.12,0.4475136382009368,52.0,53.0,53.0,53.0,54.0,49.19333333333334,24.295357268158703,0.0,40.0,64.0,67.0,71.0,12.14,7.2565915418582785,0.0,4.25,17.0,18.0,19.0,0,150,150,0,0
p100,LeNet5,256,224,2000,13.342,1.3342,1304.906779661017,51.072093721152136,1189.0,1328.0,1328.0,1328.0,1328.0,1304.906779661017,51.072093721152136,1189.0,1328.0,1328.0,1328.0,1328.0,240.0677966101695,90.88272981160699,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16039.932203389832,90.88272981160699,15781.0,16081.0,16081.0,16081.0,16081.0,80.58127118644069,40.60269345085731,36.63,43.99,66.91,116.6025,162.38,54.932203389830505,0.6501651803179039,54.0,55.0,55.0,55.0,57.0,49.35593220338985,31.371914442542963,0.0,16.0,64.0,75.75,98.0,17.838983050847453,13.322412411468456,0.0,2.5,22.0,31.0,35.0,0,118,118,0,0
p100,LeNet5,128,128,5000,10.051,1.0051,1325.0947368421052,5.167561843726171,1316.0,1328.0,1328.0,1328.0,1328.0,1325.0947368421052,5.167561843726171,1316.0,1328.0,1328.0,1328.0,1328.0,241.0,90.67125562020568,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16039.0,90.67125562020568,15781.0,16081.0,16081.0,16081.0,16081.0,81.05136842105263,25.8160174842248,40.76,48.79,89.9,101.18,116.97,51.326315789473675,0.5145149598378812,50.0,51.0,51.0,52.0,52.0,46.45263157894736,27.968739548597647,0.0,12.0,63.0,69.0,74.0,18.57894736842105,12.564369536865053,0.0,2.0,25.0,29.0,31.0,0,95,95,0,0
p100,LeNet5,16,64,5000,16.794,1.6794,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,223.3741935483871,71.52904671885226,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16056.625806451611,71.52904671885226,15781.0,16081.0,16081.0,16081.0,16081.0,39.202064516129035,2.412009104022736,34.43,38.08,40.05,40.99500000000001,42.46,44.296774193548394,1.1117681807109747,42.0,43.0,44.0,45.0,46.0,23.0,9.138899305686682,0.0,23.0,28.0,29.0,30.0,1.5935483870967742,0.7446499586753321,0.0,1.5,2.0,2.0,2.0,0,155,155,0,0
