,Similar_metric,DTW
g4dn_ResNetSmall_batchsize16_datasize128_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize16_datasize128_total_epoch10_totaldata5000,4.4129469095845435
g4dn_ResNetSmall_batchsize64_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize32_datasize32_total_epoch10_totaldata50000,3.3324870655461485
g4dn_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,g5_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.028115247626399
g4dn_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize32_datasize64_total_epoch10_totaldata5000,3.7267151062573034
g4dn_ResNetSmall_batchsize64_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,1.9016017729518293
g4dn_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,3.4933259552595053
g4dn_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,g5_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,0.6576932436983421
g4dn_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,p100_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,3.8977948745667184
g4dn_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,p100_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,2.7428348826030664
g4dn_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize16_datasize128_total_epoch10_totaldata5000,3.767860194704112
g4dn_ResNetSmall_batchsize16_datasize64_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,3.078266447748401
g4dn_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize128_datasize128_total_epoch10_totaldata5000,1.2235373613128486
g4dn_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,p100_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.5717116475643058
g4dn_ResNetSmall_batchsize16_datasize224_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,1.9615612425444169
g4dn_ResNetSmall_batchsize128_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize32_datasize256_total_epoch10_totaldata2000,2.1734220896355105
